Continente;Ordem continente;País;Ordem país;UF;Ordem UF;Via de acesso;Ordem via de acesso;ano;Mês;Ordem mês;Chegadas
África;1;Nigéria;162;Acre;1;Terrestre;2;2015;julho;7;1
África;1;Outros países;998;Acre;1;Terrestre;2;2015;julho;7;0
América Central e Caribe;2;Costa Rica;53;Acre;1;Terrestre;2;2015;julho;7;1
América Central e Caribe;2;Cuba;55;Acre;1;Terrestre;2;2015;julho;7;2
América Central e Caribe;2;Guatemala;84;Acre;1;Terrestre;2;2015;julho;7;0
América Central e Caribe;2;Panamá;170;Acre;1;Terrestre;2;2015;julho;7;0
América Central e Caribe;2;Outros países;998;Acre;1;Terrestre;2;2015;julho;7;5
América do Norte;3;Canadá;38;Acre;1;Terrestre;2;2015;julho;7;0
América do Norte;3;Estados Unidos;68;Acre;1;Terrestre;2;2015;julho;7;9
América do Norte;3;México;148;Acre;1;Terrestre;2;2015;julho;7;2
América do Sul;4;Argentina;11;Acre;1;Terrestre;2;2015;julho;7;14
América do Sul;4;Bolívia;26;Acre;1;Terrestre;2;2015;julho;7;1235
América do Sul;4;Chile;42;Acre;1;Terrestre;2;2015;julho;7;37
América do Sul;4;Colômbia;48;Acre;1;Terrestre;2;2015;julho;7;16
América do Sul;4;Equador;63;Acre;1;Terrestre;2;2015;julho;7;19
América do Sul;4;Guiana Francesa;87;Acre;1;Terrestre;2;2015;julho;7;0
América do Sul;4;Paraguai;173;Acre;1;Terrestre;2;2015;julho;7;1
América do Sul;4;Peru;174;Acre;1;Terrestre;2;2015;julho;7;2098
América do Sul;4;Guiana;86;Acre;1;Terrestre;2;2015;julho;7;0
América do Sul;4;Suriname;217;Acre;1;Terrestre;2;2015;julho;7;0
América do Sul;4;Uruguai;234;Acre;1;Terrestre;2;2015;julho;7;0
América do Sul;4;Venezuela;238;Acre;1;Terrestre;2;2015;julho;7;0
Ásia;5;China;43;Acre;1;Terrestre;2;2015;julho;7;2
Ásia;5;Índia;113;Acre;1;Terrestre;2;2015;julho;7;0
Ásia;5;Israel;119;Acre;1;Terrestre;2;2015;julho;7;1
Ásia;5;Japão;122;Acre;1;Terrestre;2;2015;julho;7;0
Ásia;5;República da Coreia;184;Acre;1;Terrestre;2;2015;julho;7;0
Ásia;5;Outros países;998;Acre;1;Terrestre;2;2015;julho;7;3
Europa;6;Alemanha;4;Acre;1;Terrestre;2;2015;julho;7;11
Europa;6;Áustria;15;Acre;1;Terrestre;2;2015;julho;7;0
Europa;6;Bélgica;21;Acre;1;Terrestre;2;2015;julho;7;2
Europa;6;Dinamarca;57;Acre;1;Terrestre;2;2015;julho;7;8
Europa;6;Espanha;67;Acre;1;Terrestre;2;2015;julho;7;15
Europa;6;Finlândia;73;Acre;1;Terrestre;2;2015;julho;7;2
Europa;6;França;74;Acre;1;Terrestre;2;2015;julho;7;15
Europa;6;Grécia;81;Acre;1;Terrestre;2;2015;julho;7;0
Europa;6;Holanda;92;Acre;1;Terrestre;2;2015;julho;7;12
Europa;6;Hungria;94;Acre;1;Terrestre;2;2015;julho;7;2
Europa;6;Reino Unido/ Inglaterra;182;Acre;1;Terrestre;2;2015;julho;7;4
Europa;6;Irlanda;117;Acre;1;Terrestre;2;2015;julho;7;3
Europa;6;Itália;120;Acre;1;Terrestre;2;2015;julho;7;2
Europa;6;Noruega;164;Acre;1;Terrestre;2;2015;julho;7;4
Europa;6;Polônia;177;Acre;1;Terrestre;2;2015;julho;7;5
Europa;6;Portugal;179;Acre;1;Terrestre;2;2015;julho;7;0
Europa;6;República Tcheca;187;Acre;1;Terrestre;2;2015;julho;7;0
Europa;6;Rússia;190;Acre;1;Terrestre;2;2015;julho;7;0
Europa;6;Suécia;215;Acre;1;Terrestre;2;2015;julho;7;6
Europa;6;Suíça;216;Acre;1;Terrestre;2;2015;julho;7;6
Europa;6;Outros países;998;Acre;1;Terrestre;2;2015;julho;7;4
Oceania;7;Austrália;14;Acre;1;Terrestre;2;2015;julho;7;1
Oceania;7;Nova Zelândia;166;Acre;1;Terrestre;2;2015;julho;7;12
Oceania;7;Outros países;998;Acre;1;Terrestre;2;2015;julho;7;7
Continente não especificado;8;Países não especificados;999;Acre;1;Terrestre;2;2015;julho;7;0
África;1;África do Sul;2;Acre;1;Terrestre;2;2015;agosto;8;1
África;1;Angola;6;Acre;1;Terrestre;2;2015;agosto;8;0
África;1;Cabo Verde;35;Acre;1;Terrestre;2;2015;agosto;8;0
África;1;Nigéria;162;Acre;1;Terrestre;2;2015;agosto;8;0
África;1;Outros países;998;Acre;1;Terrestre;2;2015;agosto;8;3
América Central e Caribe;2;Costa Rica;53;Acre;1;Terrestre;2;2015;agosto;8;0
América Central e Caribe;2;Cuba;55;Acre;1;Terrestre;2;2015;agosto;8;0
América Central e Caribe;2;Guatemala;84;Acre;1;Terrestre;2;2015;agosto;8;0
América Central e Caribe;2;Panamá;170;Acre;1;Terrestre;2;2015;agosto;8;0
América Central e Caribe;2;Outros países;998;Acre;1;Terrestre;2;2015;agosto;8;3
América do Norte;3;Canadá;38;Acre;1;Terrestre;2;2015;agosto;8;5
América do Norte;3;Estados Unidos;68;Acre;1;Terrestre;2;2015;agosto;8;23
América do Norte;3;México;148;Acre;1;Terrestre;2;2015;agosto;8;1
América do Sul;4;Argentina;11;Acre;1;Terrestre;2;2015;agosto;8;15
América do Sul;4;Bolívia;26;Acre;1;Terrestre;2;2015;agosto;8;667
América do Sul;4;Chile;42;Acre;1;Terrestre;2;2015;agosto;8;9
América do Sul;4;Colômbia;48;Acre;1;Terrestre;2;2015;agosto;8;5
América do Sul;4;Equador;63;Acre;1;Terrestre;2;2015;agosto;8;3
América do Sul;4;Guiana Francesa;87;Acre;1;Terrestre;2;2015;agosto;8;0
América do Sul;4;Paraguai;173;Acre;1;Terrestre;2;2015;agosto;8;0
América do Sul;4;Peru;174;Acre;1;Terrestre;2;2015;agosto;8;1433
América do Sul;4;Guiana;86;Acre;1;Terrestre;2;2015;agosto;8;0
América do Sul;4;Suriname;217;Acre;1;Terrestre;2;2015;agosto;8;0
América do Sul;4;Uruguai;234;Acre;1;Terrestre;2;2015;agosto;8;2
América do Sul;4;Venezuela;238;Acre;1;Terrestre;2;2015;agosto;8;2
Ásia;5;China;43;Acre;1;Terrestre;2;2015;agosto;8;1
Ásia;5;Índia;113;Acre;1;Terrestre;2;2015;agosto;8;1
Ásia;5;Israel;119;Acre;1;Terrestre;2;2015;agosto;8;1
Ásia;5;Japão;122;Acre;1;Terrestre;2;2015;agosto;8;0
Ásia;5;República da Coreia;184;Acre;1;Terrestre;2;2015;agosto;8;0
Ásia;5;Outros países;998;Acre;1;Terrestre;2;2015;agosto;8;2
Europa;6;Alemanha;4;Acre;1;Terrestre;2;2015;agosto;8;5
Europa;6;Áustria;15;Acre;1;Terrestre;2;2015;agosto;8;0
Europa;6;Bélgica;21;Acre;1;Terrestre;2;2015;agosto;8;0
Europa;6;Dinamarca;57;Acre;1;Terrestre;2;2015;agosto;8;1
Europa;6;Espanha;67;Acre;1;Terrestre;2;2015;agosto;8;8
Europa;6;Finlândia;73;Acre;1;Terrestre;2;2015;agosto;8;0
Europa;6;França;74;Acre;1;Terrestre;2;2015;agosto;8;18
Europa;6;Grécia;81;Acre;1;Terrestre;2;2015;agosto;8;0
Europa;6;Holanda;92;Acre;1;Terrestre;2;2015;agosto;8;1
Europa;6;Hungria;94;Acre;1;Terrestre;2;2015;agosto;8;0
Europa;6;Reino Unido/ Inglaterra;182;Acre;1;Terrestre;2;2015;agosto;8;11
Europa;6;Irlanda;117;Acre;1;Terrestre;2;2015;agosto;8;1
Europa;6;Itália;120;Acre;1;Terrestre;2;2015;agosto;8;12
Europa;6;Noruega;164;Acre;1;Terrestre;2;2015;agosto;8;0
Europa;6;Polônia;177;Acre;1;Terrestre;2;2015;agosto;8;1
Europa;6;Portugal;179;Acre;1;Terrestre;2;2015;agosto;8;2
Europa;6;República Tcheca;187;Acre;1;Terrestre;2;2015;agosto;8;1
Europa;6;Rússia;190;Acre;1;Terrestre;2;2015;agosto;8;2
Europa;6;Suécia;215;Acre;1;Terrestre;2;2015;agosto;8;0
Europa;6;Suíça;216;Acre;1;Terrestre;2;2015;agosto;8;4
Europa;6;Outros países;998;Acre;1;Terrestre;2;2015;agosto;8;4
Oceania;7;Austrália;14;Acre;1;Terrestre;2;2015;agosto;8;0
Oceania;7;Nova Zelândia;166;Acre;1;Terrestre;2;2015;agosto;8;1
Oceania;7;Outros países;998;Acre;1;Terrestre;2;2015;agosto;8;2
Continente não especificado;8;Países não especificados;999;Acre;1;Terrestre;2;2015;agosto;8;0
África;1;África do Sul;2;Acre;1;Terrestre;2;2015;setembro;9;0
África;1;Angola;6;Acre;1;Terrestre;2;2015;setembro;9;0
África;1;Cabo Verde;35;Acre;1;Terrestre;2;2015;setembro;9;0
África;1;Nigéria;162;Acre;1;Terrestre;2;2015;setembro;9;0
África;1;Outros países;998;Acre;1;Terrestre;2;2015;setembro;9;0
América Central e Caribe;2;Costa Rica;53;Acre;1;Terrestre;2;2015;setembro;9;1
América Central e Caribe;2;Cuba;55;Acre;1;Terrestre;2;2015;setembro;9;0
América Central e Caribe;2;Guatemala;84;Acre;1;Terrestre;2;2015;setembro;9;1
América Central e Caribe;2;Panamá;170;Acre;1;Terrestre;2;2015;setembro;9;0
América Central e Caribe;2;Outros países;998;Acre;1;Terrestre;2;2015;setembro;9;1
América do Norte;3;Canadá;38;Acre;1;Terrestre;2;2015;setembro;9;1
América do Norte;3;Estados Unidos;68;Acre;1;Terrestre;2;2015;setembro;9;4
América do Norte;3;México;148;Acre;1;Terrestre;2;2015;setembro;9;1
América do Sul;4;Argentina;11;Acre;1;Terrestre;2;2015;setembro;9;9
América do Sul;4;Bolívia;26;Acre;1;Terrestre;2;2015;setembro;9;342
América do Sul;4;Chile;42;Acre;1;Terrestre;2;2015;setembro;9;27
América do Sul;4;Colômbia;48;Acre;1;Terrestre;2;2015;setembro;9;12
América do Sul;4;Equador;63;Acre;1;Terrestre;2;2015;setembro;9;2
América do Sul;4;Guiana Francesa;87;Acre;1;Terrestre;2;2015;setembro;9;0
América do Sul;4;Paraguai;173;Acre;1;Terrestre;2;2015;setembro;9;0
América do Sul;4;Peru;174;Acre;1;Terrestre;2;2015;setembro;9;436
América do Sul;4;Guiana;86;Acre;1;Terrestre;2;2015;setembro;9;0
América do Sul;4;Suriname;217;Acre;1;Terrestre;2;2015;setembro;9;0
América do Sul;4;Uruguai;234;Acre;1;Terrestre;2;2015;setembro;9;0
América do Sul;4;Venezuela;238;Acre;1;Terrestre;2;2015;setembro;9;2
Ásia;5;China;43;Acre;1;Terrestre;2;2015;setembro;9;1
Ásia;5;Índia;113;Acre;1;Terrestre;2;2015;setembro;9;0
Ásia;5;Israel;119;Acre;1;Terrestre;2;2015;setembro;9;0
Ásia;5;Japão;122;Acre;1;Terrestre;2;2015;setembro;9;0
Ásia;5;República da Coreia;184;Acre;1;Terrestre;2;2015;setembro;9;0
Ásia;5;Outros países;998;Acre;1;Terrestre;2;2015;setembro;9;2
Europa;6;Alemanha;4;Acre;1;Terrestre;2;2015;setembro;9;4
Europa;6;Áustria;15;Acre;1;Terrestre;2;2015;setembro;9;2
Europa;6;Bélgica;21;Acre;1;Terrestre;2;2015;setembro;9;2
Europa;6;Dinamarca;57;Acre;1;Terrestre;2;2015;setembro;9;0
Europa;6;Espanha;67;Acre;1;Terrestre;2;2015;setembro;9;5
Europa;6;Finlândia;73;Acre;1;Terrestre;2;2015;setembro;9;0
Europa;6;França;74;Acre;1;Terrestre;2;2015;setembro;9;1
Europa;6;Grécia;81;Acre;1;Terrestre;2;2015;setembro;9;0
Europa;6;Holanda;92;Acre;1;Terrestre;2;2015;setembro;9;1
Europa;6;Hungria;94;Acre;1;Terrestre;2;2015;setembro;9;0
Europa;6;Reino Unido/ Inglaterra;182;Acre;1;Terrestre;2;2015;setembro;9;1
Europa;6;Irlanda;117;Acre;1;Terrestre;2;2015;setembro;9;0
Europa;6;Itália;120;Acre;1;Terrestre;2;2015;setembro;9;2
Europa;6;Noruega;164;Acre;1;Terrestre;2;2015;setembro;9;0
Europa;6;Polônia;177;Acre;1;Terrestre;2;2015;setembro;9;1
Europa;6;Portugal;179;Acre;1;Terrestre;2;2015;setembro;9;0
Europa;6;República Tcheca;187;Acre;1;Terrestre;2;2015;setembro;9;0
Europa;6;Rússia;190;Acre;1;Terrestre;2;2015;setembro;9;0
Europa;6;Suécia;215;Acre;1;Terrestre;2;2015;setembro;9;2
Europa;6;Suíça;216;Acre;1;Terrestre;2;2015;setembro;9;2
Europa;6;Outros países;998;Acre;1;Terrestre;2;2015;setembro;9;1
Oceania;7;Austrália;14;Acre;1;Terrestre;2;2015;setembro;9;1
Oceania;7;Nova Zelândia;166;Acre;1;Terrestre;2;2015;setembro;9;0
Oceania;7;Outros países;998;Acre;1;Terrestre;2;2015;setembro;9;0
Continente não especificado;8;Países não especificados;999;Acre;1;Terrestre;2;2015;setembro;9;0
África;1;África do Sul;2;Acre;1;Terrestre;2;2015;outubro;10;0
África;1;Angola;6;Acre;1;Terrestre;2;2015;outubro;10;0
África;1;Cabo Verde;35;Acre;1;Terrestre;2;2015;outubro;10;0
África;1;Nigéria;162;Acre;1;Terrestre;2;2015;outubro;10;0
África;1;Outros países;998;Acre;1;Terrestre;2;2015;outubro;10;0
América Central e Caribe;2;Costa Rica;53;Acre;1;Terrestre;2;2015;outubro;10;2
América Central e Caribe;2;Cuba;55;Acre;1;Terrestre;2;2015;outubro;10;0
América Central e Caribe;2;Guatemala;84;Acre;1;Terrestre;2;2015;outubro;10;0
América Central e Caribe;2;Panamá;170;Acre;1;Terrestre;2;2015;outubro;10;0
América Central e Caribe;2;Outros países;998;Acre;1;Terrestre;2;2015;outubro;10;2
América do Norte;3;Canadá;38;Acre;1;Terrestre;2;2015;outubro;10;1
América do Norte;3;Estados Unidos;68;Acre;1;Terrestre;2;2015;outubro;10;6
América do Norte;3;México;148;Acre;1;Terrestre;2;2015;outubro;10;5
América do Sul;4;Argentina;11;Acre;1;Terrestre;2;2015;outubro;10;13
América do Sul;4;Bolívia;26;Acre;1;Terrestre;2;2015;outubro;10;888
América do Sul;4;Chile;42;Acre;1;Terrestre;2;2015;outubro;10;21
América do Sul;4;Colômbia;48;Acre;1;Terrestre;2;2015;outubro;10;15
América do Sul;4;Equador;63;Acre;1;Terrestre;2;2015;outubro;10;1
América do Sul;4;Guiana Francesa;87;Acre;1;Terrestre;2;2015;outubro;10;0
América do Sul;4;Paraguai;173;Acre;1;Terrestre;2;2015;outubro;10;0
América do Sul;4;Peru;174;Acre;1;Terrestre;2;2015;outubro;10;1278
América do Sul;4;Guiana;86;Acre;1;Terrestre;2;2015;outubro;10;1
América do Sul;4;Suriname;217;Acre;1;Terrestre;2;2015;outubro;10;0
América do Sul;4;Uruguai;234;Acre;1;Terrestre;2;2015;outubro;10;1
América do Sul;4;Venezuela;238;Acre;1;Terrestre;2;2015;outubro;10;4
Ásia;5;China;43;Acre;1;Terrestre;2;2015;outubro;10;0
Ásia;5;Índia;113;Acre;1;Terrestre;2;2015;outubro;10;0
Ásia;5;Israel;119;Acre;1;Terrestre;2;2015;outubro;10;0
Ásia;5;Japão;122;Acre;1;Terrestre;2;2015;outubro;10;2
Ásia;5;República da Coreia;184;Acre;1;Terrestre;2;2015;outubro;10;0
Ásia;5;Outros países;998;Acre;1;Terrestre;2;2015;outubro;10;1
Europa;6;Alemanha;4;Acre;1;Terrestre;2;2015;outubro;10;20
Europa;6;Áustria;15;Acre;1;Terrestre;2;2015;outubro;10;2
Europa;6;Bélgica;21;Acre;1;Terrestre;2;2015;outubro;10;0
Europa;6;Dinamarca;57;Acre;1;Terrestre;2;2015;outubro;10;0
Europa;6;Espanha;67;Acre;1;Terrestre;2;2015;outubro;10;3
Europa;6;Finlândia;73;Acre;1;Terrestre;2;2015;outubro;10;2
Europa;6;França;74;Acre;1;Terrestre;2;2015;outubro;10;6
Europa;6;Grécia;81;Acre;1;Terrestre;2;2015;outubro;10;0
Europa;6;Holanda;92;Acre;1;Terrestre;2;2015;outubro;10;2
Europa;6;Hungria;94;Acre;1;Terrestre;2;2015;outubro;10;0
Europa;6;Reino Unido/ Inglaterra;182;Acre;1;Terrestre;2;2015;outubro;10;3
Europa;6;Irlanda;117;Acre;1;Terrestre;2;2015;outubro;10;2
Europa;6;Itália;120;Acre;1;Terrestre;2;2015;outubro;10;0
Europa;6;Noruega;164;Acre;1;Terrestre;2;2015;outubro;10;0
Europa;6;Polônia;177;Acre;1;Terrestre;2;2015;outubro;10;1
Europa;6;Portugal;179;Acre;1;Terrestre;2;2015;outubro;10;1
Europa;6;República Tcheca;187;Acre;1;Terrestre;2;2015;outubro;10;0
Europa;6;Rússia;190;Acre;1;Terrestre;2;2015;outubro;10;1
Europa;6;Suécia;215;Acre;1;Terrestre;2;2015;outubro;10;0
Europa;6;Suíça;216;Acre;1;Terrestre;2;2015;outubro;10;6
Europa;6;Outros países;998;Acre;1;Terrestre;2;2015;outubro;10;2
Oceania;7;Austrália;14;Acre;1;Terrestre;2;2015;outubro;10;2
Oceania;7;Nova Zelândia;166;Acre;1;Terrestre;2;2015;outubro;10;0
Oceania;7;Outros países;998;Acre;1;Terrestre;2;2015;outubro;10;0
Continente não especificado;8;Países não especificados;999;Acre;1;Terrestre;2;2015;outubro;10;0
África;1;África do Sul;2;Acre;1;Terrestre;2;2015;novembro;11;0
África;1;Angola;6;Acre;1;Terrestre;2;2015;novembro;11;0
África;1;Cabo Verde;35;Acre;1;Terrestre;2;2015;novembro;11;0
África;1;Nigéria;162;Acre;1;Terrestre;2;2015;novembro;11;0
África;1;Outros países;998;Acre;1;Terrestre;2;2015;novembro;11;0
América Central e Caribe;2;Costa Rica;53;Acre;1;Terrestre;2;2015;novembro;11;0
América Central e Caribe;2;Cuba;55;Acre;1;Terrestre;2;2015;novembro;11;0
América Central e Caribe;2;Guatemala;84;Acre;1;Terrestre;2;2015;novembro;11;0
América Central e Caribe;2;Panamá;170;Acre;1;Terrestre;2;2015;novembro;11;0
América Central e Caribe;2;Outros países;998;Acre;1;Terrestre;2;2015;novembro;11;2
América do Norte;3;Canadá;38;Acre;1;Terrestre;2;2015;novembro;11;1
América do Norte;3;Estados Unidos;68;Acre;1;Terrestre;2;2015;novembro;11;11
América do Norte;3;México;148;Acre;1;Terrestre;2;2015;novembro;11;3
América do Sul;4;Argentina;11;Acre;1;Terrestre;2;2015;novembro;11;14
América do Sul;4;Bolívia;26;Acre;1;Terrestre;2;2015;novembro;11;795
América do Sul;4;Chile;42;Acre;1;Terrestre;2;2015;novembro;11;8
América do Sul;4;Colômbia;48;Acre;1;Terrestre;2;2015;novembro;11;16
América do Sul;4;Equador;63;Acre;1;Terrestre;2;2015;novembro;11;5
América do Sul;4;Guiana Francesa;87;Acre;1;Terrestre;2;2015;novembro;11;0
América do Sul;4;Paraguai;173;Acre;1;Terrestre;2;2015;novembro;11;0
América do Sul;4;Peru;174;Acre;1;Terrestre;2;2015;novembro;11;1031
América do Sul;4;Guiana;86;Acre;1;Terrestre;2;2015;novembro;11;0
América do Sul;4;Suriname;217;Acre;1;Terrestre;2;2015;novembro;11;0
América do Sul;4;Uruguai;234;Acre;1;Terrestre;2;2015;novembro;11;3
América do Sul;4;Venezuela;238;Acre;1;Terrestre;2;2015;novembro;11;3
Ásia;5;China;43;Acre;1;Terrestre;2;2015;novembro;11;1
Ásia;5;Índia;113;Acre;1;Terrestre;2;2015;novembro;11;3
Ásia;5;Israel;119;Acre;1;Terrestre;2;2015;novembro;11;0
Ásia;5;Japão;122;Acre;1;Terrestre;2;2015;novembro;11;0
Ásia;5;República da Coreia;184;Acre;1;Terrestre;2;2015;novembro;11;1
Ásia;5;Outros países;998;Acre;1;Terrestre;2;2015;novembro;11;1
Europa;6;Alemanha;4;Acre;1;Terrestre;2;2015;novembro;11;38
Europa;6;Áustria;15;Acre;1;Terrestre;2;2015;novembro;11;2
Europa;6;Bélgica;21;Acre;1;Terrestre;2;2015;novembro;11;0
Europa;6;Dinamarca;57;Acre;1;Terrestre;2;2015;novembro;11;6
Europa;6;Espanha;67;Acre;1;Terrestre;2;2015;novembro;11;7
Europa;6;Finlândia;73;Acre;1;Terrestre;2;2015;novembro;11;0
Europa;6;França;74;Acre;1;Terrestre;2;2015;novembro;11;20
Europa;6;Grécia;81;Acre;1;Terrestre;2;2015;novembro;11;0
Europa;6;Holanda;92;Acre;1;Terrestre;2;2015;novembro;11;2
Europa;6;Hungria;94;Acre;1;Terrestre;2;2015;novembro;11;0
Europa;6;Reino Unido/ Inglaterra;182;Acre;1;Terrestre;2;2015;novembro;11;2
Europa;6;Irlanda;117;Acre;1;Terrestre;2;2015;novembro;11;0
Europa;6;Itália;120;Acre;1;Terrestre;2;2015;novembro;11;3
Europa;6;Noruega;164;Acre;1;Terrestre;2;2015;novembro;11;0
Europa;6;Polônia;177;Acre;1;Terrestre;2;2015;novembro;11;5
Europa;6;Portugal;179;Acre;1;Terrestre;2;2015;novembro;11;7
Europa;6;República Tcheca;187;Acre;1;Terrestre;2;2015;novembro;11;0
Europa;6;Rússia;190;Acre;1;Terrestre;2;2015;novembro;11;0
Europa;6;Suécia;215;Acre;1;Terrestre;2;2015;novembro;11;2
Europa;6;Suíça;216;Acre;1;Terrestre;2;2015;novembro;11;2
Europa;6;Outros países;998;Acre;1;Terrestre;2;2015;novembro;11;3
Oceania;7;Austrália;14;Acre;1;Terrestre;2;2015;novembro;11;0
Oceania;7;Nova Zelândia;166;Acre;1;Terrestre;2;2015;novembro;11;1
Oceania;7;Outros países;998;Acre;1;Terrestre;2;2015;novembro;11;0
Continente não especificado;8;Países não especificados;999;Acre;1;Terrestre;2;2015;novembro;11;0
África;1;África do Sul;2;Acre;1;Terrestre;2;2015;dezembro;12;0
África;1;Angola;6;Acre;1;Terrestre;2;2015;dezembro;12;0
África;1;Cabo Verde;35;Acre;1;Terrestre;2;2015;dezembro;12;0
África;1;Nigéria;162;Acre;1;Terrestre;2;2015;dezembro;12;0
África;1;Outros países;998;Acre;1;Terrestre;2;2015;dezembro;12;0
América Central e Caribe;2;Costa Rica;53;Acre;1;Terrestre;2;2015;dezembro;12;1
América Central e Caribe;2;Cuba;55;Acre;1;Terrestre;2;2015;dezembro;12;0
América Central e Caribe;2;Guatemala;84;Acre;1;Terrestre;2;2015;dezembro;12;0
América Central e Caribe;2;Panamá;170;Acre;1;Terrestre;2;2015;dezembro;12;0
América Central e Caribe;2;Outros países;998;Acre;1;Terrestre;2;2015;dezembro;12;1
América do Norte;3;Canadá;38;Acre;1;Terrestre;2;2015;dezembro;12;0
América do Norte;3;Estados Unidos;68;Acre;1;Terrestre;2;2015;dezembro;12;9
América do Norte;3;México;148;Acre;1;Terrestre;2;2015;dezembro;12;2
América do Sul;4;Argentina;11;Acre;1;Terrestre;2;2015;dezembro;12;9
América do Sul;4;Bolívia;26;Acre;1;Terrestre;2;2015;dezembro;12;1314
América do Sul;4;Chile;42;Acre;1;Terrestre;2;2015;dezembro;12;15
América do Sul;4;Colômbia;48;Acre;1;Terrestre;2;2015;dezembro;12;20
América do Sul;4;Equador;63;Acre;1;Terrestre;2;2015;dezembro;12;4
América do Sul;4;Guiana Francesa;87;Acre;1;Terrestre;2;2015;dezembro;12;0
América do Sul;4;Paraguai;173;Acre;1;Terrestre;2;2015;dezembro;12;0
América do Sul;4;Peru;174;Acre;1;Terrestre;2;2015;dezembro;12;1079
América do Sul;4;Guiana;86;Acre;1;Terrestre;2;2015;dezembro;12;0
América do Sul;4;Suriname;217;Acre;1;Terrestre;2;2015;dezembro;12;0
América do Sul;4;Uruguai;234;Acre;1;Terrestre;2;2015;dezembro;12;1
América do Sul;4;Venezuela;238;Acre;1;Terrestre;2;2015;dezembro;12;15
Ásia;5;China;43;Acre;1;Terrestre;2;2015;dezembro;12;0
Ásia;5;Índia;113;Acre;1;Terrestre;2;2015;dezembro;12;0
Ásia;5;Israel;119;Acre;1;Terrestre;2;2015;dezembro;12;5
Ásia;5;Japão;122;Acre;1;Terrestre;2;2015;dezembro;12;0
Ásia;5;República da Coreia;184;Acre;1;Terrestre;2;2015;dezembro;12;0
Ásia;5;Outros países;998;Acre;1;Terrestre;2;2015;dezembro;12;0
Europa;6;Alemanha;4;Acre;1;Terrestre;2;2015;dezembro;12;5
Europa;6;Áustria;15;Acre;1;Terrestre;2;2015;dezembro;12;0
Europa;6;Bélgica;21;Acre;1;Terrestre;2;2015;dezembro;12;1
Europa;6;Dinamarca;57;Acre;1;Terrestre;2;2015;dezembro;12;0
Europa;6;Espanha;67;Acre;1;Terrestre;2;2015;dezembro;12;9
Europa;6;Finlândia;73;Acre;1;Terrestre;2;2015;dezembro;12;2
Europa;6;França;74;Acre;1;Terrestre;2;2015;dezembro;12;3
Europa;6;Grécia;81;Acre;1;Terrestre;2;2015;dezembro;12;0
Europa;6;Holanda;92;Acre;1;Terrestre;2;2015;dezembro;12;8
Europa;6;Hungria;94;Acre;1;Terrestre;2;2015;dezembro;12;1
Europa;6;Reino Unido/ Inglaterra;182;Acre;1;Terrestre;2;2015;dezembro;12;7
Europa;6;Irlanda;117;Acre;1;Terrestre;2;2015;dezembro;12;2
Europa;6;Itália;120;Acre;1;Terrestre;2;2015;dezembro;12;5
Europa;6;Noruega;164;Acre;1;Terrestre;2;2015;dezembro;12;0
Europa;6;Polônia;177;Acre;1;Terrestre;2;2015;dezembro;12;1
Europa;6;Portugal;179;Acre;1;Terrestre;2;2015;dezembro;12;3
Europa;6;República Tcheca;187;Acre;1;Terrestre;2;2015;dezembro;12;2
Europa;6;Rússia;190;Acre;1;Terrestre;2;2015;dezembro;12;2
Europa;6;Suécia;215;Acre;1;Terrestre;2;2015;dezembro;12;0
Europa;6;Suíça;216;Acre;1;Terrestre;2;2015;dezembro;12;2
Europa;6;Outros países;998;Acre;1;Terrestre;2;2015;dezembro;12;0
Oceania;7;Austrália;14;Acre;1;Terrestre;2;2015;dezembro;12;1
Oceania;7;Nova Zelândia;166;Acre;1;Terrestre;2;2015;dezembro;12;1
Oceania;7;Outros países;998;Acre;1;Terrestre;2;2015;dezembro;12;2
Continente não especificado;8;Países não especificados;999;Acre;1;Terrestre;2;2015;dezembro;12;0
África;1;África do Sul;2;Acre;1;Fluvial;4;2015;janeiro;1;0
África;1;Angola;6;Acre;1;Fluvial;4;2015;janeiro;1;0
África;1;Cabo Verde;35;Acre;1;Fluvial;4;2015;janeiro;1;0
África;1;Nigéria;162;Acre;1;Fluvial;4;2015;janeiro;1;0
África;1;Outros países;998;Acre;1;Fluvial;4;2015;janeiro;1;0
América Central e Caribe;2;Costa Rica;53;Acre;1;Fluvial;4;2015;janeiro;1;0
América Central e Caribe;2;Cuba;55;Acre;1;Fluvial;4;2015;janeiro;1;0
América Central e Caribe;2;Guatemala;84;Acre;1;Fluvial;4;2015;janeiro;1;0
América Central e Caribe;2;Panamá;170;Acre;1;Fluvial;4;2015;janeiro;1;0
América Central e Caribe;2;Outros países;998;Acre;1;Fluvial;4;2015;janeiro;1;0
América do Norte;3;Canadá;38;Acre;1;Fluvial;4;2015;janeiro;1;0
América do Norte;3;Estados Unidos;68;Acre;1;Fluvial;4;2015;janeiro;1;0
América do Norte;3;México;148;Acre;1;Fluvial;4;2015;janeiro;1;0
América do Sul;4;Argentina;11;Acre;1;Fluvial;4;2015;janeiro;1;0
América do Sul;4;Bolívia;26;Acre;1;Fluvial;4;2015;janeiro;1;0
América do Sul;4;Chile;42;Acre;1;Fluvial;4;2015;janeiro;1;0
América do Sul;4;Colômbia;48;Acre;1;Fluvial;4;2015;janeiro;1;0
América do Sul;4;Equador;63;Acre;1;Fluvial;4;2015;janeiro;1;0
